packageName,permission,purpose,avgScore,comfortScore,knnScore
com.instagram.android,GET_ACCOUNTS,INTERNAL,0.8491988017346515,1.3333333333333333,1.100495126705653
com.jb.gokeyboard,GET_ACCOUNTS,SECONDARY_MARKET,-0.6815277777777776,-0.6315789473684211,-0.6815277777777776
com.jb.gosms,GET_ACCOUNTS,SNS,0.6990664180715995,-0.050000000000000024,0.984438596491228
com.kakao.talk,GET_ACCOUNTS,INTERNAL,0.8393377765047609,1.1499999999999992,0.9027212475633527
com.kfactormedia.mycalendarmobile,GET_ACCOUNTS,INTERNAL,0.843193403381217,0.6842105263157898,0.9138830409356724
com.kii.safe,GET_ACCOUNTS,INTERNAL,0.8564500168501067,0.9444444444444439,1.0989473684210525
com.meecel.feedreader.RssDemonAd,GET_ACCOUNTS,DEVELOPMENT_AID,0.6781736555544943,0.8500000000000003,1.310510721247563
com.miniclip.eightballpool,GET_ACCOUNTS,SECONDARY_MARKET,-0.6669473684210528,-0.6999999999999996,-0.6669473684210528
com.mobage.ww.a448.TouchHockey_android,GET_ACCOUNTS,TARGETED_ADS,0.695704913416954,-0.3499999999999998,0.2929551656920079
com.ms.coupleobserver,GET_ACCOUNTS,INTERNAL,0.8633183487095014,0.6999999999999996,0.8236140350877192
com.nvidia.tegrazone,GET_ACCOUNTS,INTERNAL,0.8514995504066337,0.7777777777777782,0.7233606237816766
com.pigeon.happybdaycakelite,GET_ACCOUNTS,INTERNAL,0.8621605393664404,0.21052631578947353,0.891918128654971
com.popularapp.periodcalendar,GET_ACCOUNTS,INTERNAL,0.8533358489128761,0.8500000000000003,0.7469649122807015
com.rocketmind.fishing,GET_ACCOUNTS,INTERNAL,0.850642589257101,0.6999999999999996,0.49366861598440553
com.sgiggle.production,GET_ACCOUNTS,INTERNAL,0.8431645281236432,1.0500000000000005,0.9912787524366471
com.shazam.android,GET_ACCOUNTS,INTERNAL,0.848304447459878,1.0,1.147795321637427
com.silvertree.cordysky,GET_ACCOUNTS,INTERNAL,0.8571722870468752,0.47368421052631554,1.006941520467836
com.sirma.mobile.bible.android,GET_ACCOUNTS,INTERNAL,0.8497297392445639,0.25,0.9993859649122808
com.skype.raider,GET_ACCOUNTS,INTERNAL,0.8400238369887949,1.2777777777777783,1.036906432748538
com.stumbleupon.android.app,GET_ACCOUNTS,INTERNAL,0.8341601171966203,1.2999999999999998,1.1874853801169594
com.teamlava.restaurantstory,GET_ACCOUNTS,SECONDARY_MARKET,-0.6717602339181286,-0.6999999999999996,-0.6717602339181287
com.tencent.mm,GET_ACCOUNTS,INTERNAL,0.854072744998081,0.6315789473684211,1.1704853801169586
com.tgb.nationsatwar,GET_ACCOUNTS,INTERNAL,0.8572142292568953,0.6,0.6184405458089669
com.twitter.android,GET_ACCOUNTS,INTERNAL,0.8343746477769572,1.1000000000000005,1.0470331384015596
com.viber.voip,GET_ACCOUNTS,INTERNAL,0.8567002710055293,0.8500000000000003,0.9771481481481479
com.vkontakte.android,GET_ACCOUNTS,INTERNAL,0.8508759680056829,0.5,1.1046140350877196
com.whatsapp,GET_ACCOUNTS,INTERNAL,0.8567988457018291,0.75,0.9978674463937622
com.wooga.diamonddash,GET_ACCOUNTS,INTERNAL,0.8671316110232087,0.15,0.8923419332645341
com.yahoo.mobile.client.android.mail,GET_ACCOUNTS,INTERNAL,0.83901548838247,1.1499999999999992,0.7655964912280705
com.zeptolab.ctr.ads,GET_ACCOUNTS,SECONDARY_MARKET,-0.6574692982456141,-0.75,-0.657469298245614
com.zynga.words,GET_ACCOUNTS,INTERNAL,0.8505656886010384,0.8999999999999996,0.829530214424951
jp.naver.line.android,GET_ACCOUNTS,INTERNAL,0.8400541435218439,0.9473684210526311,1.03817738791423
net.sjang.sail,GET_ACCOUNTS,INTERNAL,0.8526320357019171,0.15,0.9551052631578948
org.mozilla.firefox,GET_ACCOUNTS,INTERNAL,0.8433033905086474,1.1499999999999992,0.803
air.couk.hamzagames.ultimatesmasher,READ_PHONE_STATE,TARGETED_ADS,-0.3222365820617415,-0.05263157894736838,-0.17542311661506707
amep.games.af_final,READ_PHONE_STATE,INTERNAL,0.2672626164033228,0.9499999999999995,0.39511842105263173
amep.games.af_final,READ_PHONE_STATE,TARGETED_ADS,-0.32374388177626645,-0.21052631578947353,-0.2469649122807017
atticlab.ScaryMazedGame,READ_PHONE_STATE,TARGETED_ADS,-0.32460796109931356,-0.25,-0.2634756335282652
atticlab.whip,READ_PHONE_STATE,TARGETED_ADS,-0.3222342293514354,-0.3,-0.26027915376676986
au.com.nab.mobile,READ_PHONE_STATE,INTERNAL,0.2783495919846535,-0.5789473684210529,0.08261403508771929
bnw.project.wallpaper.buddycons,READ_PHONE_STATE,INTERNAL,0.27258083997691746,0.3,0.24677192982456148
br.bovespa,READ_PHONE_STATE,INTERNAL,0.2734720239386536,-0.034482758620689634,0.38550980392156864
br.com.jera.vikings,READ_PHONE_STATE,INTERNAL,0.273513694350259,0.6,-0.05229824561403507
br.com.jera.vikings,READ_PHONE_STATE,TARGETED_ADS,-0.32951236194369876,0.0,-0.3969941520467836
by.istin.android.kinobaza,READ_PHONE_STATE,INTERNAL,0.2778317192358633,0.3,0.7443395252837975
com.Ama.PanicFlightFree,READ_PHONE_STATE,INTERNAL,0.27206377781580166,0.41176470588235314,-0.10017543859649125
com.Ama.PanicFlightFree,READ_PHONE_STATE,MOBILE_ANALYTICS,-0.4136423862845569,-0.125,-0.33926315789473693
com.Ama.PanicFlightFree,READ_PHONE_STATE,TARGETED_ADS,-0.328487832492591,0.23529411764705885,-0.35346078431372546
com.Conquer3.Kingdoms.game.good.haha,READ_PHONE_STATE,INTERNAL,0.2730238421096107,0.3333333333333333,0.26025341130604274
com.Conquer3.Kingdoms.game.good.haha,READ_PHONE_STATE,TARGETED_ADS,-0.3278540353464906,-0.4000000000000002,-0.49995370370370357
com.HBO,READ_PHONE_STATE,INTERNAL,0.26152253183536434,1.1499999999999992,0.4337719298245614
com.NextFloor.DragonFlightKakao,READ_PHONE_STATE,INTERNAL,0.27452654159408113,-0.6499999999999999,0.37138183694530447
com.UCMobile.intl,READ_PHONE_STATE,INTERNAL,0.2723173218625822,-0.3,0.03833333333333335
com.UCMobile.intl,READ_PHONE_STATE,SNS,0.2459514643026282,0.25,0.23835087719298237
com.alaskajim.whosingsit1990s,READ_PHONE_STATE,TARGETED_ADS,-0.3207340583732043,-0.7647058823529417,-0.043112229102167186
com.allocine.androidapp,READ_PHONE_STATE,INTERNAL,0.2726300490800396,0.6999999999999996,0.7203860795780301
com.alpha_aps.naked_scanner,READ_PHONE_STATE,TARGETED_ADS,-0.3237559873465482,-0.3499999999999998,-0.6170175438596492
com.androp.cube.dolphin,READ_PHONE_STATE,TARGETED_ADS,-0.3222198594150794,0.0,-0.272261208576998
com.animoca.prettyPetSalonSeasons,READ_PHONE_STATE,INTERNAL,0.2733470042598004,0.47368421052631554,0.3536647173489279
com.animoca.prettyPetSalonSeasons,READ_PHONE_STATE,TARGETED_ADS,-0.31680722608026196,-0.31578947368421056,-0.3374722222222222
com.antivirus,READ_PHONE_STATE,INTERNAL,0.2680890347286834,0.3499999999999998,0.10935087719298252
com.appmania.ironwars.hd,READ_PHONE_STATE,TARGETED_ADS,-0.322217957333861,-0.10000000000000005,-0.2689649122807017
com.appmox.jgirl,READ_PHONE_STATE,TARGETED_ADS,-0.31683188233630605,-1.2999999999999998,-0.3835087719298246
com.artofbytes.gravedefence.hd.free,READ_PHONE_STATE,TARGETED_ADS,-0.3230220872803656,-0.5,-0.3933040935672514
com.asobimo.celes_gp_en,READ_PHONE_STATE,INTERNAL,0.26892322807851177,0.75,0.6234434697855753
com.avast.android.mobilesecurity,READ_PHONE_STATE,INTERNAL,0.26254272399447653,0.0,0.3569429824561403
com.badoo.mobile,READ_PHONE_STATE,INTERNAL,0.26938742984413977,-0.050000000000000024,0.4777719298245613
com.badoo.mobile,READ_PHONE_STATE,MOBILE_ANALYTICS,-0.39456825354973757,-0.5,-0.5637678018575852
com.badoo.mobile,READ_PHONE_STATE,PAYMENT,-0.2856120161514898,0.25,-0.3217738791423002
com.berobo.android.scanner,READ_PHONE_STATE,INTERNAL,0.27051516093509875,0.6999999999999996,0.2461503759398496
com.berobo.android.scanner,READ_PHONE_STATE,TARGETED_ADS,-0.3209189533432808,-0.4499999999999998,-0.27366666666666667
com.bigbluebubble.fatfree,READ_PHONE_STATE,INTERNAL,0.27242913947484787,0.866666666666667,0.10082456140350878
com.bigbluebubble.fatfree,READ_PHONE_STATE,MOBILE_ANALYTICS,-0.40919692164140664,-0.1875,-0.33089473684210524
com.bigbluebubble.fatfree,READ_PHONE_STATE,TARGETED_ADS,-0.31964408809097383,-0.1875,-0.11599999999999998
com.bighand.android,READ_PHONE_STATE,INTERNAL,0.2692053334078381,0.2000000000000001,0.27525438596491225
com.blue.fox.scannerradio,READ_PHONE_STATE,INTERNAL,0.2679636937931882,0.8000000000000004,0.5452631578947371
com.bobgame.chickenrun2,READ_PHONE_STATE,MOBILE_ANALYTICS,-0.4043107163559402,-0.25,-0.7841052631578947
com.bodyfitness.health.bnht,READ_PHONE_STATE,TARGETED_ADS,-0.3244491834570592,-0.15,-0.3311826625386997
com.bruellaffe,READ_PHONE_STATE,INTERNAL,0.2747371970798127,-0.5,0.44373684210526315
com.cipsoft.tibiame,READ_PHONE_STATE,INTERNAL,0.2657422202918764,0.7368421052631576,0.4255808966861599
com.cisco.anyconnect.vpn.android.rooted,READ_PHONE_STATE,INTERNAL,0.27016252604850693,0.125,-0.0018771929824561333
com.cleanmaster.mguard,READ_PHONE_STATE,INTERNAL,0.27614703669061763,-0.4000000000000002,-0.03531578947368422
com.codemonkey.titanturret,READ_PHONE_STATE,INTERNAL,0.27494797920132436,0.10000000000000005,0.36655555555555547
com.codemonkey.titanturret,READ_PHONE_STATE,TARGETED_ADS,-0.32231070687957863,-0.10000000000000005,-0.26639628482972133
com.codingcaveman.SoloTrial,READ_PHONE_STATE,TARGETED_ADS,-0.32492711974160954,-0.11764705882352942,-0.35798245614035085
com.com2us.caligofree,READ_PHONE_STATE,INTERNAL,0.265704619830226,0.8000000000000004,0.6056031418415322
com.com2us.imo.normal.freefull.google.global.android.common,READ_PHONE_STATE,INTERNAL,0.26802278539520086,0.5555555555555555,0.5995380116959066
com.com2us.imo.normal.freefull.google.global.android.common,READ_PHONE_STATE,TARGETED_ADS,-0.3205004433633709,-0.1875,-0.220748538011696
com.com2us.inotia3.normal.freefull.google.global.android.common,READ_PHONE_STATE,INTERNAL,0.2713047004935653,0.31578947368421056,0.6742855750487332
com.com2us.inotia3.normal.freefull.google.global.android.common,READ_PHONE_STATE,TARGETED_ADS,-0.32134487206575035,-0.05263157894736838,-0.2501154970760234
com.com2us.minigameparadise.normal.freefull.google.global.android.common,READ_PHONE_STATE,INTERNAL,0.2645712706806051,0.6842105263157898,0.6249395711500975
com.com2us.minigameparadise.normal.freefull.google.global.android.common,READ_PHONE_STATE,TARGETED_ADS,-0.3277507314612274,-0.16666666666666666,-0.21464473684210533
com.com2us.ovenbreak.normal.freefull.google.global.android.common,READ_PHONE_STATE,INTERNAL,0.2678056103889152,0.7368421052631576,0.41912670565302146
com.com2us.ovenbreak.normal.freefull.google.global.android.common,READ_PHONE_STATE,TARGETED_ADS,-0.32450993190059046,-0.26315789473684226,-0.22428947368421054
com.creativemobile.DragRacing,READ_PHONE_STATE,INTERNAL,0.2771503971383026,-0.4499999999999998,0.13508576998050684
com.creativemobile.DragRacing,READ_PHONE_STATE,MOBILE_ANALYTICS,-0.40645871082180535,-0.8000000000000004,-0.5052105263157896
com.creativemobile.DragRacing,READ_PHONE_STATE,PAYMENT,-0.20456950632754736,-0.4499999999999998,-0.29006237816764135
com.creativemobile.DragRacing,READ_PHONE_STATE,SECONDARY_MARKET,-0.842486842105263,-0.4499999999999998,-0.842486842105263
com.creativemobile.DragRacing,READ_PHONE_STATE,TARGETED_ADS,-0.3180128829671861,-0.8500000000000003,-0.3089122807017543
com.creativemobile.dragracingbe,READ_PHONE_STATE,PAYMENT,-0.24734169528760175,0.0,-0.3603606237816765
com.darksummoner,READ_PHONE_STATE,INTERNAL,0.27092651249985544,0.4000000000000002,-0.0002144249512670639
com.darksummoner,READ_PHONE_STATE,TARGETED_ADS,-0.3144385692147204,-0.47368421052631554,-0.2812850877192982
com.dedalord.runningfred,READ_PHONE_STATE,TARGETED_ADS,-0.3181711847688712,-0.31578947368421056,-0.2357153996101364
com.dianxinos.dxbs,READ_PHONE_STATE,INTERNAL,0.26968264207071974,0.6499999999999999,0.019999999999999993
com.directv.dvrscheduler,READ_PHONE_STATE,INTERNAL,0.26389577574627976,1.4736842105263153,0.5663519091847264
com.dogsbestlivewallpaper.dogs,READ_PHONE_STATE,TARGETED_ADS,-0.3228677801381451,-0.4000000000000002,-0.30180578898225957
com.dooub.shake.bbshake,READ_PHONE_STATE,INTERNAL,0.2707852576366606,-0.05882352941176471,0.3881418128654971
com.dooub.shake.bbshake,READ_PHONE_STATE,MOBILE_ANALYTICS,-0.4178305036897675,-0.4499999999999998,-0.6280350877192984
com.dooub.shake.sjshake,READ_PHONE_STATE,INTERNAL,0.2698431167230082,0.16666666666666666,0.2395260577915378
com.dooub.shake.sjshake,READ_PHONE_STATE,MOBILE_ANALYTICS,-0.4108914367455983,-0.15789473684210528,-0.510105263157895
com.dragonplay.liveholdempro,READ_PHONE_STATE,TARGETED_ADS,-0.31720913708168647,-0.6,-0.15198979474830868
com.dreamcortex.talkingPet_android,READ_PHONE_STATE,TARGETED_ADS,-0.32467200312043865,-0.5500000000000003,-0.5690102339181285
com.dreamfabpapaya.savingyello,READ_PHONE_STATE,TARGETED_ADS,-0.32564219472387673,-0.050000000000000024,-0.22817285861713105
com.droidhen.game.fishpredator,READ_PHONE_STATE,INTERNAL,0.26436512898656883,0.5500000000000003,0.2483216374269005
com.droidhen.game.speedhiker,READ_PHONE_STATE,INTERNAL,0.26908767994628113,0.26315789473684226,0.031215686274509782
com.droidhen.game.speedhiker,READ_PHONE_STATE,MOBILE_ANALYTICS,-0.40189802737164965,-0.375,-0.5090263157894737
com.droidhen.game.speedhiker,READ_PHONE_STATE,TARGETED_ADS,-0.31637035985769574,-0.5789473684210529,-0.25022600619195057
com.easy.battery.saver,READ_PHONE_STATE,INTERNAL,0.2695194291220223,-0.15,0.13433918128654973
com.easy.battery.saver,READ_PHONE_STATE,MOBILE_ANALYTICS,-0.3999453307327539,-0.5500000000000003,-0.4128654970760234
com.eliteextra.driver,READ_PHONE_STATE,INTERNAL,0.26969392357502514,0.14285714285714282,0.3037368421052632
com.emrosswar,READ_PHONE_STATE,TARGETED_ADS,-0.32500684054655243,0.050000000000000024,-0.3250175438596491
com.er.popularfunny,READ_PHONE_STATE,TARGETED_ADS,-0.3317045595857485,-0.15,-0.0543473225547529
com.er.scary,READ_PHONE_STATE,TARGETED_ADS,-0.32732551795358233,-0.26315789473684226,-0.1645283797729618
com.evernote,READ_PHONE_STATE,INTERNAL,0.2671183009235098,-0.2000000000000001,0.46739473684210514
com.expedition107.bells.light,READ_PHONE_STATE,TARGETED_ADS,-0.31854120641289924,-0.5,-0.2704303405572756
com.facebook.katana,READ_PHONE_STATE,INTERNAL,0.265267948876788,0.2000000000000001,-0.05721832358674462
com.facebook.katana,READ_PHONE_STATE,UTILITY,0.5764484577456714,0.6499999999999999,0.5764484577456714
com.facebook.orca,READ_PHONE_STATE,INTERNAL,0.27628911114771076,-0.05263157894736838,0.18789668615984403
com.facebook.orca,READ_PHONE_STATE,UTILITY,0.5348039215686274,0.8421052631578941,0.5348039215686274
com.favoritemedium,READ_PHONE_STATE,INTERNAL,0.2642962192087905,1.0,0.16710480054090598
com.favoritemedium,READ_PHONE_STATE,TARGETED_ADS,-0.32484350462425127,0.10000000000000005,-0.15801960784313723
com.feelingtouch.FlyMan,READ_PHONE_STATE,INTERNAL,0.27067724029109025,0.75,0.24103921568627465
com.feelingtouch.FlyMan,READ_PHONE_STATE,MOBILE_ANALYTICS,-0.40790884406334693,-0.15,-0.23224853801169584
com.feelingtouch.FlyMan,READ_PHONE_STATE,TARGETED_ADS,-0.3259113495572071,-0.050000000000000024,0.002748194014447873
com.feelingtouch.bugswar,READ_PHONE_STATE,INTERNAL,0.271381088234595,0.2000000000000001,0.44377192982456143
com.feelingtouch.bugswar,READ_PHONE_STATE,MOBILE_ANALYTICS,-0.41357286757280104,-0.3,-0.22158479532163738
com.feelingtouch.bugswar,READ_PHONE_STATE,TARGETED_ADS,-0.3337792103148367,0.6999999999999996,-0.19310526315789472
com.feelingtouch.dragon.ice,READ_PHONE_STATE,INTERNAL,0.2617684353121905,0.6,0.07883625730994151
com.feelingtouch.dragon.ice,READ_PHONE_STATE,MOBILE_ANALYTICS,-0.4122938956014437,0.0,-0.5372222222222223
com.feelingtouch.dragon.ice,READ_PHONE_STATE,TARGETED_ADS,-0.325530298144664,-0.050000000000000024,-0.24696491228070178
com.fingersoft.hillclimb,READ_PHONE_STATE,MOBILE_ANALYTICS,-0.3978972073002638,-0.8000000000000004,-0.31346929824561387
com.fingersoft.nightvisioncamera,READ_PHONE_STATE,TARGETED_ADS,-0.319805849209247,-0.5263157894736845,-0.4580536635706915
com.folkalley.android,READ_PHONE_STATE,INTERNAL,0.2701445741047389,-0.050000000000000024,0.26392397660818706
com.forrestheller.trippingfest.free,READ_PHONE_STATE,TARGETED_ADS,-0.3261261343879847,-0.2222222222222223,-0.519185463659148
com.forshared,READ_PHONE_STATE,INTERNAL,0.2747965547746537,-0.5,-0.05092592592592591
com.forshared,READ_PHONE_STATE,TARGETED_ADS,-0.31813903405367544,-0.9411764705882354,-0.19198176814585483
com.fractiv.lanesplitter,READ_PHONE_STATE,TARGETED_ADS,-0.32610845466198896,0.0,-0.28217647058823536
com.fridgecat.android.atiltlite,READ_PHONE_STATE,INTERNAL,0.27082491055073915,0.6499999999999999,0.4034366471734892
com.fridgecat.android.atiltlite,READ_PHONE_STATE,TARGETED_ADS,-0.3251666799770137,-0.4000000000000002,-0.23205458089668615
com.frimastudio.android.SpaceShooter,READ_PHONE_STATE,INTERNAL,0.27246951281214066,0.8000000000000004,0.4309473684210526
com.funny.meme,READ_PHONE_STATE,TARGETED_ADS,-0.32062377456465085,-0.4000000000000002,-0.284467492260062
com.gamecircus.PrizeClaw,READ_PHONE_STATE,INTERNAL,0.2713707696374691,0.8999999999999996,0.3679298245614035
com.gamecircus.PrizeClaw,READ_PHONE_STATE,TARGETED_ADS,-0.32137723084558206,-0.3,-0.2590740740740742
com.gameforge.xmobile.war,READ_PHONE_STATE,INTERNAL,0.26618322605390726,0.7368421052631576,0.13634429824561403
com.gameforge.xmobile.war,READ_PHONE_STATE,MOBILE_ANALYTICS,-0.40449189911766564,-0.4000000000000002,-0.5145698314413483
com.gameforge.xmobile.war,READ_PHONE_STATE,TARGETED_ADS,-0.32833760686293695,0.15,-0.1687777777777778
com.gameinsight.crimestory,READ_PHONE_STATE,TARGETED_ADS,-0.32576204022561334,-0.050000000000000024,-0.3152731338149295
com.gameinsight.enchantedrealm,READ_PHONE_STATE,INTERNAL,0.26820558840445397,0.8000000000000004,0.02868604517830525
com.gameinsight.funnylovetest,READ_PHONE_STATE,TARGETED_ADS,-0.3264441213008583,0.0,0.03596078431372547
com.gameinsight.kingdom,READ_PHONE_STATE,INTERNAL,0.26567032742649066,0.75,0.22266666666666668
com.gameinsight.kingdom,READ_PHONE_STATE,TARGETED_ADS,-0.3211528717431375,-0.7894736842105264,-0.3188703703703703
com.gameinsight.myclinic,READ_PHONE_STATE,INTERNAL,0.2712855420216165,0.5294117647058824,0.3153922161726154
com.gameinsight.myclinic,READ_PHONE_STATE,TARGETED_ADS,-0.32421960222325297,0.0625,-0.298593984962406
com.gamelion.ck,READ_PHONE_STATE,MOBILE_ANALYTICS,-0.41813647347264893,0.3499999999999998,-0.2965789473684211
com.gamelion.ck,READ_PHONE_STATE,TARGETED_ADS,-0.31876638847463457,-0.5500000000000003,0.027992002063983463
com.gameloft.android.ANMP.GloftDMHM,READ_PHONE_STATE,INTERNAL,0.2745115797989095,-0.6,0.04270072239422085
com.gameloft.android.ANMP.GloftDMHM,READ_PHONE_STATE,TARGETED_ADS,-0.3164578944800084,-0.8000000000000004,-0.2263092535259718
com.gameloft.android.ANMP.GloftIAHM,READ_PHONE_STATE,INTERNAL,0.2734261936614009,-0.31578947368421056,-0.00480392156862744
com.gameloft.android.ANMP.GloftIAHM,READ_PHONE_STATE,MOBILE_ANALYTICS,-0.39575503087258984,-0.75,-0.3741790505675954
com.gameloft.android.ANMP.GloftIAHM,READ_PHONE_STATE,TARGETED_ADS,-0.32381849904528054,-0.6999999999999996,-0.22906914344685247
com.gamevil.cartoonwars.one.global,READ_PHONE_STATE,INTERNAL,0.2662752400020044,0.7368421052631576,0.5027547299621605
com.gamevil.cartoonwars.one.global,READ_PHONE_STATE,TARGETED_ADS,-0.32315293503624876,-0.15,-0.3114970760233919
com.gamevil.cartoonwars.two.global,READ_PHONE_STATE,INTERNAL,0.2647147587393679,0.6499999999999999,0.2777894736842105
com.gamevil.cartoonwars.two.global,READ_PHONE_STATE,TARGETED_ADS,-0.3191946051944022,-0.3333333333333333,-0.2785397316821465
com.gau.go.launcherex.gowidget.weatherwidget,READ_PHONE_STATE,SECONDARY_MARKET,-0.7841739766081872,-0.7368421052631576,-0.7841739766081872
com.genina.android.blackjack.view,READ_PHONE_STATE,GAME_ENGINE,-0.8193717627401839,-1.0500000000000005,-0.8124736842105266
com.geogame.event,READ_PHONE_STATE,TARGETED_ADS,-0.326663667216043,0.0,-0.5039434697855751
com.glu.android.ck,READ_PHONE_STATE,PAYMENT,-0.24378138246851705,-0.15,-0.36640935672514613
com.glu.android.ck,READ_PHONE_STATE,TARGETED_ADS,-0.32148162219647003,0.10000000000000005,-0.13635672514619884
com.glu.android.gunbros_free,READ_PHONE_STATE,TARGETED_ADS,-0.3276798650196277,-0.050000000000000024,-0.1428499025341131
com.google.android.apps.googlevoice,READ_PHONE_STATE,INTERNAL,0.2616560531703164,1.0500000000000005,0.11608771929824563
com.google.android.apps.plus,READ_PHONE_STATE,INTERNAL,0.27239193138293366,0.5,-0.006426900584795321
com.google.android.gms,READ_PHONE_STATE,INTERNAL,0.2671724178730454,0.3684210526315788,-0.10678431372549022
com.google.android.maps.mytracks,READ_PHONE_STATE,INTERNAL,0.2720491243941881,-0.25,0.33082706766917297
com.google.android.talk,READ_PHONE_STATE,INTERNAL,0.2757338034116693,0.15,0.1561189083820663
com.google.android.ytremote,READ_PHONE_STATE,INTERNAL,0.2688010564348716,0.6,0.7065149638802892
com.gridmob.android.funnycall,READ_PHONE_STATE,INTERNAL,0.2702934077873625,0.75,0.40412719298245603
com.gridmob.android.funnycall,READ_PHONE_STATE,TARGETED_ADS,-0.3212402591846353,-0.25,-0.1414509803921569
com.guidasky.android,READ_PHONE_STATE,INTERNAL,0.2673738061280549,0.8888888888888892,0.5972359821121432
com.halfbrick.fruitninjafree,READ_PHONE_STATE,INTERNAL,0.2703739741872648,-0.2000000000000001,0.30450705194358446
com.halfbrick.fruitninjafree,READ_PHONE_STATE,TARGETED_ADS,-0.320150732697152,-0.5263157894736845,-0.1696759545923633
com.halfbrick.jetpackjoyride,READ_PHONE_STATE,INTERNAL,0.2736587357937141,-0.4499999999999998,0.07537426900584794
